1263510,"顕われる","あらわれる","(1) to appear,to come in sight,to become visible,(2) to express oneself"
1586820,,"ありがとう","(conj,exp,int) Thank you"
1586820,"有り難う","ありがとう","(conj,exp,int) Thank you"
1586820,,"ありがと","(conj,exp,int) Thank you"
1586840,"或","ある","a certain...,some..."
1586840,,"ある","a certain...,some..."
1586850,,"あるいは","or,possibly"
1586850,"或るいは","あるいは","or,possibly"
1019450,,"アルバム","album"
1517510,"泡","あわ","bubble,foam,froth,head on beer"
1517510,"泡","あぶく","bubble,foam,froth,head on beer"
1517510,"沫","あわ","bubble,foam,froth,head on beer"
1284480,"合わせる","あわせる","to join together,to be opposite,to face,to unite"
1284480,"併せる","あわせる","to join together,to be opposite,to face,to unite"
1284480,"合せる","あわせる","to join together,to be opposite,to face,to unite"
1150110,"哀れ","あわれ","helpless,pity,sorrow,grief"
1150110,"哀れ","あはれ","helpless,pity,sorrow,grief"
1150110,"憐れ","あわれ","helpless,pity,sorrow,grief"
1150110,"憐れ","あはれ","helpless,pity,sorrow,grief"
1150110,"憫れ","あわれ","helpless,pity,sorrow,grief"
1150110,"憫れ","あはれ","helpless,pity,sorrow,grief"
1154770,"案","あん","plan,suffix meaning draft"
1586910,"暗記","あんき","memorization,learning by heart"
1586910,"諳記","あんき","memorization,learning by heart"
1154120,"安定","あんてい","stability,equilibrium"
1981450,,"あんなに","to that extent,to that degree"
1584930,,"あんまり","not very,not much,remainder,rest"
1158500,"胃","い","stomach"
1583250,"否","いえ","TODO same as いいえ?"
1156100,"委員","いいん","committee member"
1587040,"言う","ゆう","to say"
1156410,"意外","いがい","unexpected,surprising"
1578790,"行き","いき","going"
1578790,"往き","いき","going"
1578790,"往き","ゆき","going"
1578790,"行き","ゆき","going"
1404320,"息","いき","breath,tone"
1404320,"息","おき","breath,tone"
1375040,"勢い","いきおい","force,vigor,energy,spirit"
1375040,"勢い","いきよい","force,vigor,energy,spirit"
1375040,"勢","いきおい","force,vigor,energy,spirit"
1375040,"勢","いきよい","force,vigor,energy,spirit"
1378590,"生き物","いきもの","living thing,animal"
1378590,"生きもの","いきもの","living thing,animal"
1219960,"幾つ","いくつ","how many?,how old?"
1219980,"幾ら","いくら","how much?,how many?"
1000730,,"いけない","must not do,bad,wrong,not good"
1000730,"行けない","いけない","must not do,bad,wrong,not good"
1159930,"医師","いし","doctor,physician"
1156610,"意思","いし","intention,purpose"
1156560,"意志","いし","will,volition"
1158450,"維持","いじ","maintenance,preservation"
1156640,"意識","いしき","consciousness,senses"
1157760,"異常","いじょう","strangeness,abnormality,disorder"
1157070,"椅子","いす","chair"
1390780,"泉","いずみ","spring,fountain"
1566210,,"いずれ","where,which,who"
1566210,,"いづれ","where,which,who"
1566210,"何れ","いづれ","where,which,who"
1566210,"孰れ","いずれ","where,which,who"
1566210,"孰れ","いづれ","where,which,who"
1155150,"以前","いぜん","ago,since,before,previous"
1155150,"已前","いぜん","ago,since,before,previous"
1481350,"板","いた","board,plank"
1155920,"偉大","いだい","greatness"
1584090,"抱く","いだく","(sl) to embrace,to hug,to harbour,to entertain"
1584090,"懐く","いだく","(sl) to embrace,to hug,to harbour,to entertain"
1151580,"悪戯","いたずら","tease,prank,trick,practical joke"
1151580,,"いたずら","tease,prank,trick,practical joke"
1151580,,"いたづら","tease,prank,trick,practical joke"
1151580,"悪戯","いたづら","tease,prank,trick,practical joke"
1151580,"惡戲","いたずら","tease,prank,trick,practical joke"
1151580,"惡戲","いたづら","tease,prank,trick,practical joke"
1151580,,"イタズラ","tease,prank,trick,practical joke"
1410800,,"いただきます","expression of gratitude before meals"
1410800,"頂きます","いただきます","expression of gratitude before meals"
1587290,"頂く","いただく","to receive,to take food or drink (hum)"
1587300,"痛み","いたみ","pain,ache,sore,grief,distress"
1587300,"傷み","いたみ","pain,ache,sore,grief,distress"
1311870,"至る","いたる","to come,to arrive"
1311870,"到る","いたる","to come,to arrive"
1308080,"市","いち","market,fair"
1587310,"位置","いち","place,situation,position,location"
1576100,"一時","いちじ","moment,time"
1609210,"一度に","いちどに","all at once"
1308300,"市場","いちば","(the) market (as a concept)"
1308300,"市庭","いちば","(the) market (as a concept)"
1165970,"一番","いちばん","best,first,number one"
1188790,"何時か","いつか","sometime,someday,one day"
1188790,,"いつか","sometime,someday,one day"
1575940,"一家","いっか","a house,a home,a family,a household"
1575940,"一家","いっけ","a house,a home,a family,a household"
1163170,"一種","いっしゅ","a species,a kind,a variety"
1163340,"一瞬","いっしゅん","a moment,an instant"
1576200,"一生","いっしょう","whole life,a lifetime,all through life"
1164340,"一層","いっそう","much more,still more,all the more"
1164510,"一体","いったい","(1) one object,one body,(2) what on earth?,really?,(3) generally"
1164740,"一致","いっち","(1) coincidence,agreement,(2) conformity"
1577130,,"いつでも","(at) any time,always,at all times,never (neg)"
1577130,,"なんどきでも","(at) any time,always,at all times,never (neg)"
1577130,"何時でも","なんどきでも","(at) any time,always,at all times,never (neg)"
1165790,"一般","いっぱん","general,liberal,universal,ordinary,average"
1166510,"一方","いっぽう","(1) on the other hand,(2) meanwhile,(3) only,simple,in turn"
1188880,,"いつまでも","forever,for good,eternally,as long as one likes,indefinitely"
1188880,"何時迄も","いつまでも","forever,for good,eternally,as long as one likes,indefinitely"
1188890,"何時も","いつも","always,usually,every time,never (with neg. verb)"
1158400,"移動","いどう","removal,migration,movement"
1335290,"従兄弟","いとこ","cousin (male)"
1335290,,"いとこ","cousin (male)"
1335290,,"じゅうけいてい","cousin (male)"
1335290,"従兄弟","じゅうけいてい","cousin (male)"
1167820,"稲","いね","rice-plant"
1167820,"稻","いね","rice-plant"
1167820,,"イネ","rice-plant"
1231890,"居眠り","いねむり","dozing,nodding off"
1531940,"命","いのち","command,decree,life,destiny"
1158950,"違反","いはん","violation (of law),transgression,infringement,breach"
1158810,"衣服","いふく","clothes"
1231720,"居間","いま","living room (western style)"
1288940,"今に","いまに","before long,even now"
1288950,"今にも","いまにも","at any time,soon"
1583250,"否","いや","no,the noes"
1155210,"以来","いらい","since,henceforth"
1155710,"依頼","いらい","(1) request,commission,dispatch,(2) dependence,trust"
1587700,,"いらいら","getting nervous,irritation"
1587700,"苛苛","いらいら","getting nervous,irritation"
1587700,"刺々","いらいら","getting nervous,irritation"
1587700,"刺刺","いらいら","getting nervous,irritation"
1587700,,"イライラ","getting nervous,irritation"
1000920,,"いらっしゃい","welcome"
1000920,,"いらしゃい","welcome"
1160140,"医療","いりょう","medical care,medical treatment"
1217270,"岩","いわ","rock,crag"
1217270,"巌","いわ","rock,crag"
1217270,"磐","いわ","rock,crag"
1217270,"巖","いわ","rock,crag"
1337370,"祝い","いわい","celebration,festival"
1337370,"祝い","ゆわい","celebration,festival"
1337370,"祝","いわい","celebration,festival"
1337370,"祝","ゆわい","celebration,festival"
1337370,"斎","いわい","celebration,festival"
1337370,"斎","ゆわい","celebration,festival"
1337390,"祝う","いわう","to congratulate,to celebrate"
1337390,"斎う","いわう","to congratulate,to celebrate"
1264380,"言わば","いわば","so to speak"
1264380,,"いわば","so to speak"
1264380,"謂わば","いわば","so to speak"
1343150,,"いわゆる","the so-called,so to speak"
1022210,,"インク","ink"
1168190,"印刷","いんさつ","printing"
1168390,"印象","いんしょう","impression"
1169610,"引退","いんたい","retire"
1169660,"引用","いんよう","quotation,citation"
1025140,,"ウイスキー","whisky"
1025140,,"ウィスキー","whisky"
1025140,,"ウヰスキー","whisky"
1025140,,"ウイスキ","whisky"
1025140,,"ウィスキ","whisky"
1352140,"上","うわ","upper,outer,surface"
1578010,"魚","うお","fish"
1577660,"嗽","うがい","gargle,rinse mouth"
1577660,,"うがい","gargle,rinse mouth"
1577660,"漱","うがい","gargle,rinse mouth"
1329650,"受け取る","うけとる","to receive,to get,to accept,to take"
1329650,"受けとる","うけとる","to receive,to get,to accept,to take"
1329650,"受取る","うけとる","to receive,to get,to accept,to take"
1329650,"請け取る","うけとる","to receive,to get,to accept,to take"
1329650,"請取る","うけとる","to receive,to get,to accept,to take"
1329650,"うけ取る","うけとる","to receive,to get,to accept,to take"
1451170,"動かす","うごかす","to move,to shift"
1443970,"兎","うさぎ","rabbit,hare,cony"
1443970,,"うさぎ","rabbit,hare,cony"
1443970,,"う","rabbit,hare,cony"
1443970,"兎","う","rabbit,hare,cony"
1443970,"兔","うさぎ","rabbit,hare,cony"
1443970,"菟","うさぎ","rabbit,hare,cony"
1443970,,"ウサギ","rabbit,hare,cony"
1231490,"牛","うし","cattle,cow"
1231490,"牛","ぎゅう","cattle,cow"
1231490,,"ウシ","cattle,cow"
1319750,"失う","うしなう","to lose,to part with"
1319750,"喪う","うしなう","to lose,to part with"
1269410,"後","うしろ","afterwards,since then,in the future"
1225510,"疑う","うたがう","to doubt,to distrust,to be suspicious of,to suspect"
1171300,"宇宙","うちゅう","universe,cosmos,space"
1253570,"撃つ","うつ","to attack,to defeat,to destroy"
1253570,"射つ","うつ","to attack,to defeat,to destroy"
1158160,"移す","うつす","to remove,to transfer,to infect"
1158160,"遷す","うつす","to remove,to transfer,to infect"
1397720,"訴える","うったえる","to sue (a person),to resort to,to appeal to"
1565300,,"うなる","to groan,to moan"
1565300,"呻る","うなる","to groan,to moan"
1416340,"奪う","うばう","to snatch away"
1471560,"馬","うま","(1) horse,(2) promoted bishop (shogi)"
1471560,"馬","いま","(1) horse,(2) promoted bishop (shogi)"
1471560,"馬","おま","(1) horse,(2) promoted bishop (shogi)"
1471560,,"ウマ","(1) horse,(2) promoted bishop (shogi)"
1609350,"生まれ","うまれ","birth,birth-place"
1609350,"生れ","うまれ","birth,birth-place"
1473460,"梅","うめ","plum,plum-tree,lowest (of a three-tier ranking system)"
1473460,"梅","むめ","plum,plum-tree,lowest (of a three-tier ranking system)"
1473460,"楳","うめ","plum,plum-tree,lowest (of a three-tier ranking system)"
1473460,"楳","むめ","plum,plum-tree,lowest (of a three-tier ranking system)"
1473460,,"ウメ","plum,plum-tree,lowest (of a three-tier ranking system)"
1550380,"裏切る","うらぎる","to betray,to turn traitor to,to double-cross"
1481920,,"うるさい","noisy,loud,fussy"
1219510,"嬉しい","うれしい","happy,glad,pleasant"
1473960,"売れる","うれる","to be sold"
1172590,"噂","うわさ","rumour,report,gossip,common talk"
1172610,"運","うん","fortune,luck"
1508290,"柄","え","handle,grip"
1174070,"永遠","えいえん","eternity,perpetuity,immortality,permanence"
1576520,"永久","えいきゅう","eternity,perpetuity,immortality"
1576520,"永久","とこしえ","eternity,perpetuity,immortality"
1576520,"永久","とわ","eternity,perpetuity,immortality"
1576520,"常","とわ","eternity,perpetuity,immortality"
1576520,"長しえ","とこしえ","eternity,perpetuity,immortality"
1576520,"常しえ","とこしえ","eternity,perpetuity,immortality"
1576520,"永え","とこしえ","eternity,perpetuity,immortality"
1576520,"永","とこしえ","eternity,perpetuity,immortality"
1173660,"影響","えいきょう","influence,effect"
1173430,"営業","えいぎょう","business,trade,management"
1174760,"衛星","えいせい","satellite"
1173990,"栄養","えいよう","nutrition,nourishment"
1173990,"営養","えいよう","nutrition,nourishment"
1351400,"笑顔","えがお","smiling face"
1583460,"描く","えがく","to draw,to paint,to sketch,to depict,to describe"
1583460,"画く","えがく","to draw,to paint,to sketch,to depict,to describe"
1583460,"画く","かく","to draw,to paint,to sketch,to depict,to describe"
1173340,"餌","えさ","feed,bait"
1173340,"餌","え","feed,bait"
1173340,,"エサ","feed,bait"
1029430,,"エネルギー","(n) energy (de: Energie)"
1029430,,"エネルギ","(n) energy (de: Energie)"
1588760,"得る","える","to get,to gain,to win"
1588760,"獲る","える","to get,to gain,to win"
1454500,"得る","うる","to get,to gain,to win"
1175570,"円","えん","circle,money"
1175570,"圓","えん","circle,money"
1176430,"延期","えんき","postponement,adjournment"
1176820,"演技","えんぎ","acting,performance"
1176660,"援助","えんじょ","assistance,aid,support"
1030950,,"エンジン","engine"
1176960,"演説","えんぜつ","speech,address"
1607520,"演奏","えんそう","musical performance"
2826528,"御","お","honourable"
2826528,,"お","honourable"
2826528,,"おん","honourable"
2826528,"御","おん","honourable"
1643510,"老い","おい","old age,old person,the old,the aged"
1588810,"追い付く","おいつく","to overtake,to catch up (with)"
1588810,"追いつく","おいつく","to overtake,to catch up (with)"
1588810,"追い着く","おいつく","to overtake,to catch up (with)"
1588810,"追付く","おいつく","to overtake,to catch up (with)"
1588810,"追着く","おいつく","to overtake,to catch up (with)"
1588810,"おい付く","おいつく","to overtake,to catch up (with)"
1629200,"王","おう","king,ruler,sovereign,monarch"
1432410,"追う","おう","to chase,to run after"
1432410,"逐う","おう","to chase,to run after"
1181700,"王様","おうさま","king"
1181700,"王さま","おうさま","king"
1181500,"王子","おうじ","prince"
1179830,"応じる","おうじる","to respond,to satisfy,to accept,to comply with,to apply for"
1180900,"横断","おうだん","crossing"
1332760,"終える","おえる","to finish"
1332760,"了える","おえる","to finish"
1332760,"卒える","おえる","to finish"
1412880,"大いに","おおいに","very,much,greatly"
1588840,"覆う","おおう","to cover,to hide,to conceal,to wrap,to disguise"
1588840,"被う","おおう","to cover,to hide,to conceal,to wrap,to disguise"
1588840,"掩う","おおう","to cover,to hide,to conceal,to wrap,to disguise"
1588840,"蔽う","おおう","to cover,to hide,to conceal,to wrap,to disguise"
1588840,"蓋う","おおう","to cover,to hide,to conceal,to wrap,to disguise"
1032390,,"オーバー","(1) overcoat,(2) over"
1032390,,"オーバ","(1) overcoat,(2) over"
1413140,"大家","おおや","rich family,distinguished family"
1413140,"大屋","おおや","rich family,distinguished family"
1588920,"丘","おか","hill,height,knoll,rising ground"
1588920,,"おか","hill,height,knoll,rising ground"
1588920,"岡","おか","hill,height,knoll,rising ground"
1588920,"壟","おか","hill,height,knoll,rising ground"
1588920,"陸符","おか","hill,height,knoll,rising ground"
1182500,"沖","おき","open sea"
1182500,"澳","おき","open sea"
1179320,"奥","おく","interior,inner part"
1179320,"奧","おく","interior,inner part"
1403550,"贈る","おくる","to send,to give to,to award to,to confer on"
1223680,"起こる","おこる","to occur,to happen"
1223680,"起る","おこる","to occur,to happen"
1545110,"幼い","おさない","very young,childish"
1545110,"幼い","いとけない","very young,childish"
1545110,"稚い","いとけない","very young,childish"
1545110,"幼けない","いとけない","very young,childish"
1545110,"稚けない","いとけない","very young,childish"
1589090,"収める","おさめる","to obtain,to reap,to pay,to supply,to accept"
1002450,,"おしゃべり","chattering,talk,idle talk"
1002450,"御喋り","おしゃべり","chattering,talk,idle talk"
1179040,"汚染","おせん","pollution,contamination"
1236650,,"おそらく","perhaps"
1589200,"恐れる","おそれる","to fear,to be afraid of"
1589200,"怖れる","おそれる","to fear,to be afraid of"
1589200,"畏れる","おそれる","to fear,to be afraid of"
1589200,"懼れる","おそれる","to fear,to be afraid of"
1589200,"惧れる","おそれる","to fear,to be afraid of"
1236690,"恐ろしい","おそろしい","terrible,dreadful"
1236690,"怖ろしい","おそろしい","terrible,dreadful"
1979930,"お互い","おたがい","mutual,reciprocal,each other"
1979930,"御互い","おたがい","mutual,reciprocal,each other"
1183590,"穏やか","おだやか","calm,gentle,quiet"
1420020,"男の人","おとこのひと","man"
1558400,"劣る","おとる","to fall behind,to be inferior to"
1002610,"お腹","おなか","stomach"
1224190,"鬼","おに","ogre,demon,it (i.e., in a game of tag)"
1224190,"鬼","き","ogre,demon,it (i.e., in a game of tag)"
1410410,"帯","おび","band (e.g. conduction, valence)"
1410410,"帯","たらし","band (e.g. conduction, valence)"
1410410,"帶","おび","band (e.g. conduction, valence)"
1410410,"帶","たらし","band (e.g. conduction, valence)"
1660100,"お昼","おひる","lunch,noon"
1660100,"御昼","おひる","lunch,noon"
1034660,,"オフィス","office"
1437560,"溺れる","おぼれる","to be drowned,to indulge in"
1002290,,"おまえ","(fam) you (sing),presence (of a high personage)"
1002290,"お前","おまえ","(fam) you (sing),presence (of a high personage)"
1002290,"お前","おまい","(fam) you (sing),presence (of a high personage)"
1002290,"御前","おまえ","(fam) you (sing),presence (of a high personage)"
1002290,"御前","おまい","(fam) you (sing),presence (of a high personage)"
1270700,"お目出度う","おめでとう","Congratulations!,an auspicious occasion!"
1270700,,"おめでとう","Congratulations!,an auspicious occasion!"
1270700,"御目出度う","おめでとう","Congratulations!,an auspicious occasion!"
1270700,"お芽出度う","おめでとう","Congratulations!,an auspicious occasion!"
1270700,"御芽出度う","おめでとう","Congratulations!,an auspicious occasion!"
1535140,"お目に掛かる","おめにかかる",""
1535140,"お目にかかる","おめにかかる",""
1535140,"御目にかかる","おめにかかる",""
1535140,"御目に掛かる","おめにかかる",""
1589340,"思い出","おもいで","memories,recollections,reminiscence"
1589340,"想い出","おもいで","memories,recollections,reminiscence"
1589340,"思いで","おもいで","memories,recollections,reminiscence"
1589340,"想いで","おもいで","memories,recollections,reminiscence"
1589340,"思出","おもいで","memories,recollections,reminiscence"
1324990,"主に","おもに","mainly,primarily"
1309460,"思わず","おもわず","unintentional,spontaneous"
1001560,,"おや","parents"
1613570,"泳ぎ","およぎ","swimming"
1613570,"游ぎ","およぎ","swimming"
1523450,,"およそ","about,roughly,as a rule,approximately"
1228180,"及ぼす","およぼす","to exert,to cause,to exercise"
1577985,"居る","おる","to be (animate),to be,to exist"
1577985,,"おる","to be (animate),to be,to exist"
1589580,"下す","おろす","to lower,to let go down"
1589580,"下ろす","おろす","to lower,to let go down"
1589580,"降ろす","おろす","to take down,to launch,to drop"
1589590,"終","おわり","the end"
1576900,"音","おん","sound,note"
1183090,"恩","おん","favour,obligation,debt of gratitude"
1183480,"温暖","おんだん","warmth"
1183510,"温度","おんど","temperature"
1190710,"可","か","passable"
1195710,"課","か","counter for chapters (of a book)"
1036170,,"カー","car"
1036400,,"カード","card,curd"
1198170,"会","かい","meeting,assembly,party,association,club"
1199330,"回","かい","counter for occurrences"
1204330,"害","がい","injury,harm,evil influence,damage"
1198230,"会員","かいいん","member,the membership"
1202300,"絵画","かいが","picture"
1201260,"海外","かいがい","foreign,abroad,overseas"
1198430,"会計","かいけい","account,finance,accountant"
1198960,"解決","かいけつ","settlement,solution,resolution"
1198530,"会合","かいごう","meeting,assembly"
1203540,"外交","がいこう","diplomacy"
1202760,"開始","かいし","start,commencement,beginning"
1199010,"解釈","かいしゃく","explanation,interpretation"
1203800,"外出","がいしゅつ","outing,going out"
1203800,"外出","そとで","outing,going out"
1200960,"改善","かいぜん","betterment,improvement"
1200960,,"かいぜん","betterment,improvement"
1200120,"快適","かいてき","pleasant,agreeable,comfortable"
1199720,"回復","かいふく","recovery (from illness),improvement,rehabilitation,restoration"
1199720,"快復","かいふく","recovery (from illness),improvement,rehabilitation,restoration"
1199720,"恢復","かいふく","recovery (from illness),improvement,rehabilitation,restoration"
1312970,"飼う","かう","to keep,to raise,to feed"
1589780,"替える","かえる","to exchange,to interchange,to substitute,to replace"
1589780,"換える","かえる","to exchange,to interchange,to substitute,to replace"
1589820,"香り","かおり","aroma,fragrance,scent,smell"
1589820,"薫り","かおり","aroma,fragrance,scent,smell"
1589820,"馨り","かおり","aroma,fragrance,scent,smell"
1589820,"香","かおり","aroma,fragrance,scent,smell"
1589820,"薫","かおり","aroma,fragrance,scent,smell"
1197120,"画家","がか","painter,artist"
1516310,"抱える","かかえる","to hold or carry under or in the arms"
1189500,"価格","かかく","price,value,cost"
1186760,"化学","かがく","chemistry"
1186760,"化学","ばけがく","chemistry"
1224020,"輝く","かがやく","to shine,to glitter,to sparkle"
1224020,"耀く","かがやく","to shine,to glitter,to sparkle"
1224020,"赫く","かがやく","to shine,to glitter,to sparkle"
1224020,"燿く","かがやく","to shine,to glitter,to sparkle"
1224020,"煌く","かがやく","to shine,to glitter,to sparkle"
1589840,"係","かかり","official,duty,person in charge"
1609500,"罹る","かかる","to suffer from"
1609500,,"かかる","to suffer from"
1264640,"限る","かぎる","to restrict,to limit,to confine"
1583460,"描く","かく","to draw,to paint,to sketch,to depict,to describe"
1191870,"家具","かぐ","furniture"
1955900,"学","がく","learning,scholarship,erudition,knowledge"
1207500,"額","がく","forehead,brow"
1206080,"覚悟","かくご","resolution,resignation,readiness,preparedness"
1205830,"確実","かくじつ","certainty,reliability,soundness"
1206800,"学者","がくしゃ","scholar"
1206820,"学習","がくしゅう","study,learning"
1170650,"隠す","かくす","to hide,to conceal"
1170650,"隠くす","かくす","to hide,to conceal"
1170650,"匿す","かくす","to hide,to conceal"
1170650,"隱す","かくす","to hide,to conceal"
1205200,"拡大","かくだい","magnification,enlargement"
1205900,"確認","かくにん","affirmation,confirmation"
1207130,"学問","がくもん","scholarship,study,learning"
1207130,"学文","がくもん","scholarship,study,learning"
1207130,"学門","がくもん","scholarship,study,learning"
1170660,"隠れる","かくれる","to hide,to be hidden,to conceal oneself,to disappear"
1170660,"匿れる","かくれる","to hide,to be hidden,to conceal oneself,to disappear"
1590145,"影","かげ","shade,shadow,other side"
1590145,"景","かげ","shade,shadow,other side"
1590150,"陰","かげ","shade,shadow,other side"
1590150,"蔭","かげ","shade,shadow,other side"
1590150,"翳","かげ","shade,shadow,other side"
1253920,"欠ける","かける","to be lacking"
1253920,"缺ける","かける","to be lacking"
1253920,"闕ける","かける","to be lacking"
1190080,"加減","かげん","addition and subtraction,allowance for"
1196030,"過去","かこ","the past,bygone days,the previous"
1590200,"籠","かご","basket,cage"
1590200,,"かご","basket,cage"
1590200,"篭","かご","basket,cage"
1590200,,"カゴ","basket,cage"
1155980,"囲む","かこむ","to surround,to encircle"
1155980,"囲む","かごむ","to surround,to encircle"
1193880,"火災","かさい","conflagration,fire"
1411110,"貸し","かし","loan,lending"
1411110,"貸","かし","loan,lending"
1195670,"菓子","かし","pastry"
1191980,"家事","かじ","housework,domestic chores"
1260260,"賢い","かしこい","wise,clever,smart"
1260260,"畏い","かしこい","wise,clever,smart"
1193290,"歌手","かしゅ","singer"
1580820,"数","かず","number,figure"
1194450,"稼ぐ","かせぐ","to earn income,to labor"
1372900,"数える","かぞえる","to count"
1372900,"算える","かぞえる","to count"
1250090,"型","かた","mold,model,style,shape,data-type"
1250090,"型","がた","mold,model,style,shape,data-type"
1258950,"肩","かた","shoulder"
1584100,"方々","かたがた","persons,this and that,here and there,everywhere"
1584100,"方方","かたがた","persons,this and that,here and there,everywhere"
1584100,"方がた","かたがた","persons,this and that,here and there,everywhere"
1446420,"刀","かたな","sword,saber,knife,engraving tool"
1446420,"刀","とう","sword,saber,knife,engraving tool"
1270990,"語る","かたる","to talk,to tell,to recite"
1609560,"勝ち","かち","win,victory"
1189600,"価値","かち","value,worth,merit"
1003170,,"がっかり","feel disappointed,be dejected,lose heart"
1003170,,"ガッカリ","feel disappointed,be dejected,lose heart"
1208270,"活気","かっき","energy,liveliness"
1206650,"学期","がっき","term (school)"
1208360,"活動","かつどう","action,activity"
1208460,"活用","かつよう","conjugation,practical use"
1483200,"悲しむ","かなしむ","to be sad,to mourn for,to regret"
1483200,"哀しむ","かなしむ","to be sad,to mourn for,to regret"
1487410,"必ずしも","かならずしも","(not) always,(not) necessarily,(not) all,(not) entirely"
1590560,,"かなり","considerably,fairly,quite"
1590560,"可也","かなり","considerably,fairly,quite"
1590560,"可成り","かなり","considerably,fairly,quite"
1590560,"可なり","かなり","considerably,fairly,quite"
1242590,"金","かね","(1) gold,(2) gold general (shogi) (abbr)"
1242590,"金","かな","(1) gold,(2) gold general (shogi) (abbr)"
1242590,"鉄","かね","(1) gold,(2) gold general (shogi) (abbr)"
